acousticness,danceability,duration_ms,energy,instrumentalness,keis,liveness,loudness,mode,speechiness,tempo,time_signature,valence,song_title,artist,Hit
4.06E-05,0.683,230587,0.698,0.000113,9,0.058,-6.255,1,0.0395,125.999,4,0.962,All Of Me,Tanlines,0
0.0111,0.846,233387,0.501,0.00257,11,0.0883,-6.076,1,0.0334,118.001,4,0.825,Pieces,Tanlines,0
0.00135,0.794,375179,0.481,0.883,6,0.0833,-11.97,1,0.149,114.003,4,0.314,Space Cakes - Original,Tanner Ross,0
0.766,0.486,250123,0.331,0,2,0.072,-9.106,1,0.0328,79.277,4,0.421,Hills and Valleys (The Valleys Version),Tauren Wells,0
0.213,0.773,211859,0.68,1.57E-05,9,-6.378,0.122,0,0.141,128.062,4,0.497,Look What You Made Me Do,Taylor Swift,1
0.000166,0.584,295187,0.834,0.00121,4,0.0906,-5.872,1,0.0321,129.958,4,0.42,State Of Grace,taylor swift,1
0.263,0.691,231133,0.768,1.59E-05,6,0.103,-4.386,1,0.0387,129.996,4,0.454,You Belong With Me,taylor swift,1
0.216,0.75,232253,0.404,0.000357,9,0.0911,-10.178,0,0.0682,95.045,4,0.0499,Delicate,Taylor Swift,1
0.0345,0.571,275653,0.798,2.63E-06,7,0.103,-3.587,1,0.0311,131.974,4,0.592,Superman,taylor swift,1
0.359,0.607,261453,0.534,0,2,0.354,-5.923,1,0.0242,85.953,4,0.297,Superstar,taylor swift,1
0.197,0.548,302253,0.649,1.56E-06,1,0.124,-5.187,0,0.027,134.011,4,0.172,Innocent,taylor swift,1
0.0839,0.553,294347,0.655,0,7,0.143,-4.246,1,0.0259,95.407,4,0.212,Fifteen,taylor swift,1
0.118,0.517,238107,0.448,2.56E-06,7,0.212,-6.16,1,0.0258,143.952,4,0.231,Come In With The Rain,taylor swift,1
0.0018,0.71,237640,0.609,0.000202,6,0.0867,-6.963,1,0.038,135.012,4,0.678,Sweeter Than Fiction,taylor swift,1
0.685,0.604,263793,0.251,0.878,0,0.0893,-15.512,1,0.0419,116.021,4,0.0474,Ronan,taylor swift,1
0.121,0.527,293027,0.667,0,2,0.415,-4.662,1,0.0288,141.901,4,0.313,Back To December,taylor swift,1
0.00806,0.453,244827,0.6,0,2,0.111,-6.217,1,0.15,159.088,4,0.154,End Game,taylor swift,1
0.00806,0.453,244827,0.6,0,2,0.111,-6.217,1,0.15,159.088,4,0.154,End Game,taylor swift,1
0.543,0.613,237613,0.56,0,0,0.0884,-7.246,1,0.0289,159.819,4,0.239,Ours,taylor swift,1
0.0609,0.616,208187,0.776,0,2,0.155,-6.519,1,0.127,160.053,4,0.459,...Ready For It?,taylor swift,1
0.567,0.546,232107,0.506,0,0,0.122,-6.334,1,0.0269,152.175,4,0.39,Tim McGraw,taylor swift,1
0.282,0.355,234440,0.349,0,0,0.1,-7.889,1,0.0325,185.776,4,0.249,White Horse,taylor swift,1
0.0612,0.556,220440,0.688,0.00256,8,0.112,-7.328,1,0.0856,140.011,4,0.459,Wildest Dreams,taylor swift,1
0.00649,0.547,192987,0.688,0.0004,7,0.0661,-5.094,1,0.113,171.914,4,0.783,We Are Never Ever Getting Back Together,taylor swift,1
0.00192,0.588,235500,0.727,0.0341,7,0.205,-6.794,1,0.0345,94.988,4,0.387,Style,taylor swift,1
0.114,0.543,201107,0.686,0,2,0.335,-4.751,1,0.0357,177.874,4,0.555,Our Song,taylor swift,1
0.0846,0.346,159359,0.744,0.926,7,0.106,-8.267,1,0.0352,170.796,4,0.578,Bad Blood,taylor swift,1
0.00622,0.589,217187,0.472,1.35E-06,6,0.102,-6.678,1,0.0396,154.109,4,0.707,I Knew You Were Trouble.,taylor swift,1
0.151,0.615,235267,0.721,0,2,0.0925,-3.913,1,0.0302,119.007,4,0.324,Love Story,taylor swift,1
0.303,0.617,203040,0.422,0,10,0.123,-6.794,1,0.0239,99.966,4,0.264,Teardrops On My Guitar,taylor swift,1
0.0554,0.631,219209,0.727,1.15E-06,7,0.255,-7.18,1,0.202,160.069,4,0.939,Shake It Off,taylor swift,1
0.0782,0.92,222719,0.446,0.00159,5,0.072,-6.639,1,0.211,100.031,4,0.402,Blank Space,taylor swift,1
0.00417,0.619,230707,0.767,1.46E-06,7,0.191,-2.793,1,0.0297,121.036,4,0.628,Mine,taylor swift,1
0.00328,0.562,238457,0.801,0,11,0.605,-3.069,0,0.267,169.988,4,0.634,Do It (High School Dropout),Tayyib Ali,0
0.0507,0.597,183798,0.746,0.000198,11,0.493,-7.991,0,0.542,172.215,4,0.891,86 Carrot Gold,Teams vs. Star Slinger,0
0.738,0.698,101039,0.923,8.21E-06,1,0.296,-5.382,0,0.316,95.009,4,0.779,Close to Me,Teams vs. Star Slinger,0
0.126,0.579,212227,0.767,3.28E-05,9,0.384,-3.713,1,0.078,144.001,4,0.67,Punch Drunk Love,Teams vs. Star Slinger,0
0.185,0.731,207496,0.812,0.154,5,0.131,-6.691,1,0.0608,91.96,4,0.861,Say Please,Teams vs. Star Slinger,0
0.00947,0.718,171933,0.844,0.711,8,0.122,-8.045,1,0.0581,94.988,4,0.54,The Yes Strut,Teams vs. Star Slinger,0
0.971,0.633,149072,0.12,0.871,5,0.121,-20.066,0,0.0428,115.51,3,0.473,Fools Rush In,Teddy Wilson,0
0.0463,0.578,208139,0.825,0.0201,5,0.162,-4.659,0,0.0284,113.907,4,0.959,Origins,Tennis,0
0.199,0.422,204800,0.336,0,0,0.189,-7.199,1,0.0306,108.009,4,0.0974,I Have This Hope,Tenth Avenue North,0
0.311,0.677,236786,0.738,0.000144,6,0.138,-6.287,1,0.0467,98.963,4,0.561,The Best Crew,Tep No,0
0.941,0.349,176297,0.227,0.819,6,0.109,-12.298,1,0.031,100.449,4,0.15,Jackie Gets Out,Terence Blanchard,0
0.091,0.7,251653,0.919,0,1,0.0475,-3.53,1,0.519,126.311,5,0.7,Lean Back,terror squad,1
2.84E-06,0.305,97560,0.827,0.00245,5,0.335,-5.789,1,0.147,159.882,4,0.463,Time-Out,Terror Train,0
0.0458,0.732,241387,0.772,0,11,0.76,-7.974,0,0.0382,130.14,4,0.763,I2I,Tevin Campbell,0
0.185,0.52,238093,0.497,0.00785,2,0.109,-9.925,1,0.0403,148.895,4,0.41,Memorial Day,The Accidentals,0
0.0108,0.534,235733,0.862,0,1,0.104,-4.282,1,0.0486,104.012,4,0.435,Battles,The Afters,0
0.00204,0.805,285015,0.879,0.595,6,0.0578,-5.747,1,0.0521,123.013,4,0.713,Don't Miss,The Alexanders,0
0.0004,0.453,193653,0.942,2.65E-06,10,0.667,-4.256,1,0.0466,143.85,4,0.457,Dirty Little Secret,the all-american rejects,1
0.000198,0.529,238880,0.922,0,3,0.26,-3.84,1,0.0459,109.847,4,0.628,Move Along,the all-american rejects,1
0.00275,0.335,244827,0.676,0,0,0.141,-4.68,1,0.0301,175.845,4,0.341,It Ends Tonight,the all-american rejects,1
0.0156,0.714,213107,0.725,0,4,0.0726,-6.411,1,0.0402,99.988,4,0.59,Gives You Hell,the all-american rejects,1
0.118,0.704,288347,0.894,0.000115,6,0.386,-7.415,1,0.243,98.946,4,0.408,Frontier Psychiatrist,The Avalanches,0
0.0572,0.525,358187,0.855,0.0143,5,0.649,-7.372,0,0.0548,111.951,3,0.524,Subways - In Flagranti Extended Edit,The Avalanches,0
0.269,0.53,231933,0.517,0,9,0.129,-5.252,1,0.0263,132.064,4,0.454,All Your Life,the band perry,1
0.402,0.594,222773,0.502,0,4,0.287,-6.564,1,0.0281,130.674,4,0.314,If I Die Young,the band perry,1
0.0716,0.447,156467,0.416,0.00426,9,0.125,-12.181,0,0.0258,103.068,4,0.309,All I Wanna Do,The Beach Boys,0
0.0823,0.741,289133,0.748,0,0,0.34,-6.299,1,0.0264,127.965,4,0.616,I Gotta Feeling,The Black Eyed Peas,0
0.101,0.835,272533,0.687,0,5,0.132,-3.18,1,0.184,94.059,4,0.826,Where Is The Love?,The Black Eyed Peas,0
0.00489,0.785,284373,0.604,2.74E-05,11,0.25,-6.79,0,0.0834,130.03,4,0.436,Meet Me Halfway,the black eyed peas,1
0.0739,0.741,289280,0.755,0,0,0.552,-6.608,1,0.0267,127.967,4,0.635,I Gotta Feeling,the black eyed peas,1
0.12,0.8,326960,0.688,4.05E-06,4,0.111,-5.987,1,0.223,123.929,4,0.623,My Humps,the black eyed peas,1
0.184,0.619,257560,0.539,0,0,0.288,-6.9,1,0.387,145.618,0,0.424,Imma Be,the black eyed peas,1
0.15,0.869,251440,0.851,0.000873,9,0.136,-6.201,1,0.0827,130.09,4,0.395,Boom Boom Pow,the black eyed peas,1
0.00836,0.686,239773,0.932,0,5,0.46,-2.724,0,0.0672,130.923,4,0.56,Don't Phunk With My Heart,the black eyed peas,1
0.187,0.483,219427,0.648,0,0,0.0812,-8.651,0,0.327,93.939,4,0.242,Just Can't Get Enough,the black eyed peas,1
0.0109,0.646,213067,0.923,0,9,0.746,-3.108,1,0.169,153.659,4,0.74,Pump It,the black eyed peas,1
0.00417,0.356,193653,0.872,0.00975,2,0.0997,-7.837,1,0.068,166.3,4,0.592,Lonely Boy,The Black Keys,0
0.661,0.457,176613,0.909,1.54E-06,7,0.124,-3.189,1,0.0576,93.193,4,0.844,"Bold Soul Sister, Bold Soul Brother - USDEA0400901",The Black On White Affair,0
0.0912,0.748,275907,0.703,0.0036,2,0.0635,-11.869,1,0.0663,110.615,4,0.618,Rock Creek Park,The Blackbyrds,0
0.0442,0.679,321560,0.462,0.793,3,0.0846,-10.128,1,0.0326,120.012,4,0.289,Virile,The Blaze,0
0.00971,0.498,215573,0.685,0.775,3,0.365,-11.795,1,0.0394,112.49,4,0.781,Cannonball,The Breeders,0
0.0361,0.547,207800,0.714,0,2,0.146,-5,1,0.0265,112.028,4,0.367,Wherever You Will Go,the calling,1
0.00411,0.624,207520,0.806,0,1,0.0872,-5.957,1,0.0437,149.999,4,0.536,Break Up Every Night,The Chainsmokers,0
0.238,0.76,177573,0.303,8.09E-06,2,0.294,-11.362,1,0.0284,99.991,4,0.157,The One,The Chainsmokers,0
0.0105,0.615,224773,0.564,0,9,0.148,-6.384,1,0.0291,103.006,4,0.443,Young,The Chainsmokers,0
0.414,0.748,244960,0.524,0,8,-5.599,0.111,1,0.0338,95.01,4,0.661,Closer,The Chainsmokers,1
0.16,0.542,208053,0.859,0.00466,11,-5.651,0.137,1,0.197,159.797,4,0.403,Don't Let Me Down,The Chainsmokers,1
0.0215,0.653,221507,0.658,1.66E-06,2,-6.428,0.0939,1,0.0304,99.99,4,0.219,Paris,The Chainsmokers,1
0.0498,0.617,247160,0.635,1.44E-05,11,-6.769,0.164,0,0.0317,103.019,4,0.446,Something Just Like This,The Chainsmokers,1
0.0299,0.718,225813,0.808,0.00414,4,0.225,-7.652,1,0.0473,100.033,4,0.309,Roses,the chainsmokers,1
0.414,0.748,244960,0.524,0,8,0.111,-5.599,1,0.0338,95.01,4,0.661,Closer,the chainsmokers,1
0.157,0.532,208373,0.869,0.00508,11,0.136,-5.094,1,0.172,159.803,4,0.422,Don't Let Me Down,the chainsmokers,1
0.0243,0.646,221520,0.644,0,2,0.0888,-6.763,1,0.031,99.999,4,0.251,Paris,the chainsmokers,1
0.0299,0.718,225813,0.808,0.00414,4,0.225,-7.652,1,0.0473,100.033,4,0.309,Roses,the chainsmokers,1
0.0306,0.607,247627,0.649,2.46E-05,11,0.174,-6.695,0,0.0362,102.996,4,0.505,Something Just Like This,the chainsmokers,1
0.0252,0.528,290933,0.514,0.0894,2,0.0725,-11.909,1,0.133,122.872,4,0.428,Time Has Come Today,The Chambers Brothers,0
0.0174,0.757,205080,0.902,6.04E-06,7,0.0975,-6.747,1,0.0369,130.05,4,0.853,Cheeky Song (Touch My Bum),The Cheeky Girls,0
0.487,0.559,111270,0.633,0,7,0.164,-3.265,1,0.0329,72.496,4,0.842,He's So Fine - 2000 Digital Remaster,The Chiffons,0
0.488,0.251,126827,0.868,7.34E-06,1,0.818,-2.685,1,0.128,177.125,4,0.587,One Fine Day,The Chiffons,0
0.0604,0.799,333520,0.789,0,0,0.0338,-8.208,1,0.0396,116.081,4,0.833,The Magnificent Seven - Remastered,The Clash,0
0.00509,0.571,234147,0.89,0,9,0.0769,-1.6,1,0.0395,110.958,4,0.725,Just The Girl,The Click Five,0
0.122,0.592,264760,0.77,1.22E-06,1,0.103,-3.402,1,0.318,191.692,4,0.361,Grindin',the clipse,1
0.813,0.745,132947,0.544,0,5,0.0975,-9.137,0,0.0654,125.345,4,0.776,Three Cool Cats,The Coasters,0
0.611,0.597,172667,0.71,0,5,0.104,-9.798,1,0.0378,150.13,4,0.767,Do You Love Me,The Contours,0
0.103,0.772,191160,0.582,6.61E-05,4,0.323,-5.96,0,0.309,172.03,4,0.564,Black Mags,The Cool Kids,0
0.00102,0.798,227587,0.751,3.22E-06,1,0.0271,-6.335,1,0.263,162.003,4,0.482,Gold and a Pager,The Cool Kids,0
0.0029,0.555,271560,0.63,0.00681,4,0.336,-13.11,1,0.0353,128.661,4,0.488,Dreams,The Cranberries,0
0.7,0.431,158685,0.678,6.37E-06,4,0.199,-7.945,1,0.0365,135.919,4,0.632,Then He Kissed Me,The Crystals,0
0.0346,0.19,230693,0.908,0.0369,0,0.241,-4.679,1,0.111,148.951,4,0.181,Rocking Chair,The Districts,0
0.00125,0.217,255725,0.98,0.00139,5,0.287,-3.332,1,0.133,139.024,4,0.0658,Plagues,The End At The Beginning,0
0.0204,0.591,236373,0.699,0,8,0.0614,-5.221,1,0.0449,116.029,4,0.733,Over My Head (Cable Car),the fray,1
0.0187,0.338,241853,0.803,0,8,0.136,-5.412,0,0.0413,151.994,4,0.4,You Found Me,the fray,1
0.269,0.635,263427,0.555,0,10,0.0963,-10.068,1,0.0388,122.054,4,0.4,How To Save A Life,the fray,1
0.597,0.571,207360,0.836,0.0108,10,0.106,-6.906,0,0.215,93.641,4,0.54,Breakthrough,The Funkees,0
0.292,0.592,265827,0.688,0.268,6,0.0508,-14.107,1,0.115,102.099,4,0.927,Ole,The Funkees,0
0.122,0.807,206400,0.785,0,9,0.123,-4.947,1,0.204,99.975,4,0.424,Hate It Or Love It,the game,1
0.0496,0.578,235533,0.666,0,7,0.0335,-7.1,1,0.435,195.13,4,0.591,How We Do,the game,1
0.127,0.474,271822,0.837,0.0197,5,0.169,-6.503,1,0.0514,165.844,4,0.243,Nissim,The Gaslamp Killer,0
0.149,0.71,255333,0.959,2.10E-05,1,0.336,-6.697,0,0.209,108.006,4,0.492,Apollo Throwdown (Star Slinger Remix),The Go! Team,0
0.00133,0.291,289907,0.79,5.61E-06,11,0.0811,-5.683,0,0.0363,155.667,3,0.493,Iris,The Goo Goo Dolls,0
0.000502,0.351,238333,0.74,0.00144,1,0.107,-3.432,1,0.0318,102.124,4,0.218,Here Is Gone,the goo goo dolls,1
0.245,0.602,156360,0.771,0,3,0.107,-4.494,1,0.04,125.024,4,0.387,I Keep Ticking On,The Harmaleighs,0
0.701,0.447,171046,0.288,1.56E-06,4,0.0915,-9.131,1,0.0298,139.522,4,0.352,Lady Brain,The Harmaleighs,0
0.0071,0.498,106680,0.721,0,4,0.122,-6.695,1,0.0327,93.31,4,0.673,Jelly Beans,The Hipwaders,0
0.411,0.757,199200,0.868,0.00221,9,0.355,-9.326,1,0.062,138.923,4,0.787,Long Cool Woman (In A Black Dress) - 1999 Remastered Version,The Hollies,0
0.886,0.466,255107,0.0753,0.927,0,0.0984,-18.864,1,0.0297,87.791,4,0.0877,Gramercy Sunset,The Hot Sardines,0
0.102,0.775,423747,0.528,0.582,9,0.233,-7.756,1,0.0441,94.967,4,0.961,Running Back To You,The Juan Maclean,0
0.461,0.873,127227,0.511,1.22E-06,2,0.0655,-12.303,1,0.0368,127.93,4,0.972,Jelly On A Plate,The Kids Band,0
0.826,0.876,51547,0.301,0,0,0.419,-7.866,1,0.0436,69.009,4,0.932,Peas Pudding Hot,The Kids Band,0
0.0533,0.441,225160,0.87,3.70E-06,2,0.0936,-4.845,1,0.057,134.469,4,0.281,A Dustland Fairytale,The Killers,0
0.00192,0.558,301573,0.74,8.97E-06,6,0.129,-6.22,1,0.0448,118.293,4,0.214,All These Things That I've Done,The Killers,0
0.429,0.551,141493,0.952,0.000686,7,0.0721,-4.886,1,0.0944,136.958,4,0.628,All Day And All Of The Night,The Kinks,0
0.0212,0.604,187253,0.894,0,2,0.0299,-5,1,0.037,145.014,4,0.893,Junk of the Heart (Happy),The Kooks,0
0.0271,0.48,164467,0.891,3.24E-06,2,0.185,-5.001,1,0.0332,123.961,4,0.646,Into Your Arms,The Lemonheads,0
0.265,0.546,201413,0.76,7.47E-05,8,0.0948,-6.763,1,0.0428,151.456,4,0.461,Cleopatra,The Lumineers,0
0.794,0.685,163133,0.466,2.06E-06,0,0.0915,-9.074,1,0.0304,79.936,4,0.353,Ho Hey,the lumineers,1
0.000102,0.491,309734,0.928,0.363,9,0.14,-3.866,1,0.0938,132.973,4,0.14,False Hope,The Machinist,0
0.0853,0.864,126467,0.552,0.778,5,0.094,-8.851,0,0.0495,112.378,4,0.74,Hung Over,The Martini's,0
0.656,0.78,149440,0.599,0,2,0.129,-10.251,1,0.0329,121.198,4,0.967,Please Mr. Postman,The Marvelettes,0
0.15,0.695,240040,0.615,0.000212,7,0.0879,-5.325,0,0.042,124.015,4,0.425,Sweater Weather,The Neighbourhood,0
0.15,0.695,240040,0.615,0.000212,7,0.0879,-5.325,0,0.042,124.015,4,0.414,Sweater Weather,the neighbourhood,1
0.0962,0.72,188107,0.898,0,11,0.0675,-3.701,0,0.0997,143.431,4,0.964,Pretty Fly (For a White Guy),The Offspring,0
0.391,0.799,157068,0.657,3.16E-06,3,0.0763,-5.293,1,0.0377,141.655,4,0.956,I'll Do a Little Bit More,The Olympics,0
0.00412,0.389,215560,0.884,0.172,9,0.31,-4.602,1,0.0741,128.604,4,0.399,The Righteous One,The Orwells,0
0.0423,0.84,397388,0.918,0.613,7,0.306,-9.251,1,0.0672,124.847,4,0.468,Anti Social Tendencies,The Parallax Corporation,0
0.000839,0.802,334849,0.586,0.0212,5,0.0587,-6.245,1,0.103,128.011,4,0.407,For Your Love - Club Edit,The Partysquad,0
0.000423,0.723,358436,0.669,0.936,11,0.0751,-5.026,0,0.0582,126.013,4,0.156,For Your Love - Olav Basoski Remix,The Partysquad,0
0.0106,0.774,227327,0.92,0.433,11,0.146,-4.213,1,0.25,128.97,4,0.223,My Bad - Club Mix,The Partysquad,0
0.00749,0.587,250299,0.784,0.0126,9,0.264,-4.878,1,0.0469,139.99,4,0.13,Oh My - Club Mix,The Partysquad,0
0.00417,0.9,262168,0.929,2.04E-05,7,0.524,-0.718,1,0.148,129.991,4,0.566,The Lion - Original Mix,The Partysquad,0
0.00468,0.499,134200,0.873,0,6,0.165,-3.902,1,0.0386,142.726,4,0.869,Lump,The Presidents Of The United States Of America,0
0.00542,0.875,272080,0.631,2.54E-06,1,0.127,-3.475,1,0.099,120.002,4,0.552,Don't Cha,The Pussycat Dolls,0
0.00613,0.875,273173,0.652,0,1,0.112,-3.536,1,0.0907,120.003,4,0.561,Don't Cha,the pussycat dolls,1
0.158,0.544,225560,0.823,0,2,0.268,-4.318,1,0.32,210.75,4,0.434,Buttons,the pussycat dolls,1
0.289,0.652,207507,0.551,0,9,0.0778,-6.299,1,0.052,79.995,4,0.372,Stickwitu,the pussycat dolls,1
0.00024,0.747,307680,0.74,0.369,1,0.0995,-4.134,1,0.0323,130.031,4,0.77,House of Jealous Lovers,The Rapture,0
0.000613,0.469,387640,0.823,0.000829,9,0.185,-3.948,0,0.0583,122.316,4,0.138,How Deep Is Your Love?,The Rapture,0
0.000258,0.375,212947,0.804,0.694,7,0.322,-5.673,0,0.0372,154.066,4,0.394,Dead Sound,The Raveonettes,0
0.139,0.697,200453,0.775,0,10,0.0737,-4.106,1,0.0636,90.015,4,0.822,Love Like Woe,the ready set,1
0.000665,0.545,192000,0.932,0,7,0.127,-2.189,0,0.0399,92.956,4,0.465,Face Down,the red jumpsuit apparatus,1
0.517,0.367,215840,0.215,0,0,0.618,-16.652,1,0.0288,98.742,3,0.255,Unchained Melody,The Righteous Brothers,0
0.00104,0.595,247175,0.794,0.00733,0,0.0693,-5.186,1,0.0345,131.619,4,0.685,Doom And Gloom - Jeff Bhasker Mix,The Rolling Stones,0
0.181,0.511,160907,0.769,0,4,0.0921,-7.032,1,0.042,129.657,4,0.814,Be My Baby,The Ronettes,0
0.557,0.462,176147,0.714,0.000881,1,0.0368,-8.772,1,0.0386,144.952,4,0.375,Do I Love You?,The Ronettes,0
0.378,0.506,159253,0.813,0.0293,4,0.276,-5.78,1,0.0392,108.212,4,0.855,Why Don't They Let Us Fall in Love,The Ronettes,0
0.0328,0.396,252853,0.629,0,9,0.183,-4.78,1,0.0287,173.794,4,0.358,For The First Time,the script,1
0.0653,0.421,202533,0.873,0,10,0.123,-4.343,1,0.0565,84.803,4,0.63,Hall Of Fame,the script,1
0.144,0.63,261427,0.696,0,10,0.0835,-4.501,1,0.0242,94.034,4,0.491,Breakeven,the script,1
0.112,0.555,187000,0.699,0.00319,6,0.488,-7.871,0,0.105,170.02,4,0.544,Distant Heart,The Seshen,0
0.156,0.378,282053,0.572,0.152,0,0.0579,-6.361,1,0.175,134.957,4,0.332,Oblivion,The Seshen,0
0.677,0.513,162040,0.494,6.43E-05,0,0.143,-5.072,1,0.0315,135.894,4,0.521,Will You Love Me Tomorrow,The Shirelles,0
0.758,0.744,169333,0.555,0,3,0.108,-6.744,1,0.0321,121.241,4,0.775,Raindrops,The Silvertones,0
0.727,0.506,160400,0.948,0,10,0.0904,-5.626,1,0.105,130.195,4,0.936,Have Love Will Travel,The Sonics,0
0.737,0.571,176800,0.839,0.0281,3,0.195,-5.799,0,0.0517,127.356,4,0.813,Louie Louie,The Sonics,0
0.419,0.331,133093,0.957,0,7,0.102,-6.101,0,0.0504,143.299,4,0.561,Strychnine,The Sonics,0
0.0229,0.527,188560,0.871,0.155,4,0.419,-8.708,1,0.0354,120.722,4,0.12,I Wanna Be Your Dog,The Stooges,0
0.00215,0.584,318373,0.761,0.0217,9,0.0989,-5.056,1,0.0287,122.494,4,0.722,No Fun,The Stooges,0
0.464,0.535,178867,0.91,9.32E-05,10,0.0745,-4.827,1,0.0328,111.027,4,0.956,Be Brave,The Strange Boys,0
0.0395,0.669,574800,0.904,0.406,11,0.116,-5.487,1,0.0598,107.83,4,0.921,Giant,The The,0
0.00113,0.616,200800,0.943,1.67E-06,1,0.346,-5.305,0,0.0444,129.963,4,0.802,Mercy,The Third Degree,0
0.0437,0.755,310067,0.892,0.0468,9,0.362,-3.427,1,0.0874,145.03,4,0.956,That's Not My Name,the ting tings,1
0.00377,0.61,176111,0.747,0,11,0.0662,-4.25,0,0.0531,129.976,4,0.443,Middle Of The Night,The Vamps,0
0.0038,0.544,197640,0.809,0,8,-5.098,0.323,1,0.0363,145.017,4,0.448,All Night,The Vamps,1
0.411,0.236,186426,0.706,5.43E-06,0,0.953,-6.544,1,0.0601,105.624,3,0.313,You Are My Special Angel,The Vogues,0
1.45E-05,0.263,275719,0.896,0.876,6,0.363,-8.048,1,0.11,113.106,4,0.251,"I, the Weak",The Voynich Code,0
0.0643,0.755,198187,0.838,1.59E-05,7,0.118,-4.5,0,0.0687,126.877,4,0.454,Glad You Came,The Wanted,0
0.0577,0.698,198467,0.844,1.69E-05,7,0.105,-4.549,0,0.067,126.937,4,0.446,Glad You Came,the wanted,1
0.229,0.485,330920,0.793,0.784,0,0.406,-8.693,1,0.0573,131.951,4,0.295,Best Night,The War On Drugs,0
0.0413,0.52,269000,0.872,0.725,8,0.161,-8.104,1,0.0483,111.958,4,0.524,Brothers,The War On Drugs,0
0.181,0.585,249213,0.612,1.03E-05,1,0.293,-8.341,1,0.0806,77.487,4,0.173,Party Monster,The Weeknd,0
0.0861,0.356,242253,0.567,0,0,0.137,-7.011,0,0.0798,135.553,5,0.116,The Hills,The Weeknd,0
0.427,0.768,269187,0.813,0,0,-5.94,0.102,0,0.128,92.994,4,0.579,I Feel It Coming,The Weeknd,1
0.165,0.681,230453,0.594,3.49E-06,7,-7.028,0.134,1,0.282,186.054,4,0.535,Starboy,The Weeknd,1
0.168,0.675,230453,0.595,3.36E-06,7,0.136,-7.033,1,0.284,185.998,4,0.491,Starboy,the weeknd,1
0.44,0.767,269187,0.819,0,0,0.0863,-5.945,0,0.127,92.99,4,0.583,I Feel It Coming,the weeknd,1
0.083,0.576,242519,0.55,0,0,0.139,-7.01,0,0.0649,113.048,4,0.107,The Hills,the weeknd,1
0.417,0.66,252227,0.372,0,2,0.0954,-6.025,0,0.0314,119.946,3,0.432,Earned It (Fifty Shades Of Grey),the weeknd,1
0.14,0.713,215613,0.766,0,9,0.0981,-5.389,0,0.0455,107.984,4,0.547,Can't Feel My Face,the weeknd,1
0.0762,0.735,211440,0.677,2.17E-05,2,0.111,-4.979,1,0.093,100.584,4,0.188,Pray For Me,The Weeknd & Kendrick Lamar,1
0.957,0.342,171613,0.159,0.114,9,0.101,-18.127,1,0.0477,91.963,4,0.329,Angels,The xx,0
0.482,0.732,167547,0.468,0.809,9,0.371,-13.662,0,0.0409,118.994,4,0.191,Chained,The xx,0
0.236,0.347,150627,0.638,0,2,0.0894,-10.258,1,0.0409,94.506,4,0.594,For Your Love,The Yardbirds,0
0.229,0.494,147893,0.666,5.69E-05,9,0.0469,-9.743,0,0.0351,140.832,4,0.704,Heart Full of Soul,The Yardbirds,0
0.138,0.674,221933,0.612,0,8,0.334,-4.857,1,0.0453,77.995,4,0.662,Rockin' That Thang,the-dream,1
0.017,0.686,267867,0.322,0,8,0.125,-9.829,1,0.0386,89.958,4,0.0396,I Luv Your Girl,the-dream,1
0.000725,0.801,315001,0.718,0.91,0,0.0747,-6.246,1,0.0746,123.999,4,0.817,Vowel Play - Original,Them Jeans,0
0.321,0.749,308947,0.422,0.155,1,0.11,-11.004,0,0.0733,98.82,4,0.587,Water Me (feat. Leon Ware),Theophilus London,0
0.104,0.475,219280,0.92,0,5,0.575,-4.991,1,0.0941,154.906,4,0.729,Revival,Third Day,0
0.00832,0.64,268360,0.864,0,7,0.123,-6.576,1,0.0315,102.026,4,0.735,Semi-Charmed Life,Third Eye Blind,0
0.0814,0.728,237240,0.94,0.000162,4,0.109,-5.034,1,0.0368,113.76,4,0.967,Never Let You Go,third eye blind,1
0.000907,0.612,227373,0.841,0,9,0.37,-3.795,0,0.0353,104.986,4,0.502,Craving You,Thomas Rhett,0
0.129,0.69,181200,0.626,0,7,0.169,-5.831,1,0.0275,101.958,4,0.652,Star Of The Show,Thomas Rhett,0
0.113,0.588,205453,0.408,0,3,0.13,-8.662,1,0.0237,85.008,4,0.484,Marry Me,thomas rhett,1
0.434,0.586,227427,0.399,0,2,0.119,-9.338,1,0.0348,165.888,4,0.4,Die A Happy Man,thomas rhett,1
0.111,0.54,186853,0.836,0,11,0.0874,-5.914,1,0.0627,167.957,4,0.55,It Goes Like This,thomas rhett,1
0.297,0.722,175613,0.823,0,7,0.489,-3.916,1,0.081,148.23,4,0.855,Poppin' My Collar,Three 6 Mafia,0
0.354,0.729,176880,0.795,0,7,0.536,-4.579,1,0.144,146.747,4,0.853,Poppin' My Collar - feat. Project Pat - Explicit,Three 6 Mafia,0
0.00919,0.944,261973,0.839,0,11,0.0921,-4.141,1,0.108,136.019,4,0.891,Sippin On Some Syrup,Three 6 Mafia,0
0.0956,0.788,238467,0.864,0,11,0.335,-5.767,1,0.0335,133.295,4,0.678,Stay Fly - Explicit Album Version,Three 6 Mafia,0
0.0956,0.788,238467,0.864,0,11,0.335,-5.767,1,0.0335,133.295,4,0.665,Stay Fly,three 6 mafia,1
